DIST|BLK|CLUST|SCODE|SNAME|MOI|STUID|CSEX|CLANG|CURRNAME|ENAME|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56
 dharwad  | Hubli-Dharwad urban | HDMC          |36609| Masidi Bidi                    | kannada |1643573| female | urdu          | Pretest         | Anganwadi      |1|1|1|1|1|0|1|1|0|1|0|0|1|0|0|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|0|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36609| Masidi Bidi                    | kannada |1672647| male   | urdu          | Pretest         | Anganwadi      |1|0|0|0|0|1|1|1|0|0|0|1|1|0|0|0|1|1|1|0|0|0|1|1|1|1|0|0|0|0|0|0|1|1|0|0|1|0|0|0|1|1|1|1|1|0|1|1|1|0|0|0|0|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36609| Masidi Bidi                    | kannada |1672652| male   | urdu          | Pretest         | Anganwadi      |1|0|0|0|0|1|1|1|0|1|0|1|1|0|0|0|1|1|0|1|0|0|1|1|1|1|0|0|1|1|0|0|1|1|0|0|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36609| Masidi Bidi                    | kannada |1672646| male   | kannada       | Pretest         | Anganwadi      |1|1|1|1|1|1|1|1|0|0|0|1|1|0|0|0|1|1|1|0|0|0|1|1|1|1|0|0|0|0|0|0|1|1|0|0|1|0|0|1|1|1|0|1|1|0|1|1|1|0|0|0|0|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36609| Masidi Bidi                    | kannada |1672657| female | urdu          | Pretest         | Anganwadi      |1|0|0|0|0|0|1|1|0|1|0|1|1|1|0|0|1|1|0|1|0|0|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|1|0|0|1|0|1|1|1|1|1|1|1|1|1|1|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36609| Masidi Bidi                    | kannada |1672650| male   | urdu          | Pretest         | Anganwadi      |1|0|1|1|1|1|1|1|0|1|0|0|1|0|0|0|1|1|0|1|0|0|1|1|1|1|0|0|1|1|0|0|1|1|0|0|1|0|0|1|1|1|0|1|1|0|1|1|1|0|0|0|1|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36609| Masidi Bidi                    | kannada |1672651| male   | urdu          | Pretest         | Anganwadi      |1|0|1|1|1|1|1|1|0|1|0|0|1|0|0|0|1|1|0|1|0|0|1|1|1|1|1|1|0|1|0|0|1|1|1|0|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36609| Masidi Bidi                    | kannada |1643570| male   | urdu          | Pretest         | Anganwadi      |1|0|0|0|1|1|1|1|0|0|0|1|1|0|0|0|1|1|1|0|0|0|1|1|1|1|0|0|0|0|0|0|1|1|0|0|1|0|0|1|1|1|1|1|1|0|1|1|1|0|0|0|0|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36609| Masidi Bidi                    | kannada |1643563| female | urdu          | Pretest         | Anganwadi      |1|1|1|0|1|0|1|1|0|1|0|0|1|1|0|1|1|1|0|1|0|0|1|1|1|1|1|1|1|1|0|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36609| Masidi Bidi                    | kannada |1643560| male   | urdu          | Pretest         | Anganwadi      |1|0|0|0|1|1|1|1|0|0|0|1|1|0|0|0|1|1|1|0|0|0|1|1|1|1|0|0|0|0|0|0|1|1|0|0|1|0|0|1|1|1|1|1|1|0|1|1|1|0|0|0|0|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36609| Masidi Bidi                    | kannada |1672656| female | urdu          | Pretest         | Anganwadi      |1|0|0|1|1|0|1|1|0|1|0|1|1|1|0|1|1|1|0|1|0|0|1|1|1|1|1|1|1|1|0|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36609| Masidi Bidi                    | kannada |1672653| male   | urdu          | Pretest         | Anganwadi      |1|1|1|1|1|1|1|1|0|1|0|1|1|1|0|0|1|1|0|1|0|0|1|1|1|1|1|1|0|1|0|0|1|1|1|0|1|1|0|1|1|1|1|1|1|0|1|1|1|1|1|0|1|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36609| Masidi Bidi                    | kannada |1672649| male   | urdu          | Pretest         | Anganwadi      |1|0|0|0|0|1|1|1|0|0|0|0|1|0|0|0|1|1|0|0|0|0|1|1|1|1|0|0|1|1|0|0|1|1|0|0|1|0|0|1|1|1|0|1|1|0|1|1|1|0|0|0|0|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36609| Masidi Bidi                    | kannada |1672655| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|1|1|1|1|0|0|0|0|1|1|0|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|0|1|1|1|1|0|1|1|1|0|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36609| Masidi Bidi                    | kannada |1643572| female | urdu          | Pretest         | Anganwadi      |1|0|0|0|0|1|1|1|0|1|0|1|1|1|0|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|0|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36634| Medar Oni                      | kannada |1672636| male   | urdu          | Pretest         | Anganwadi      |1|1|1|1|1|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36634| Medar Oni                      | kannada |1672642| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36634| Medar Oni                      | kannada |1645241| male   | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36634| Medar Oni                      | kannada |1645234| male   | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36634| Medar Oni                      | kannada |1672637| male   | urdu          | Pretest         | Anganwadi      |1|0|1|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36634| Medar Oni                      | kannada |1672641| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|1|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36634| Medar Oni                      | kannada |1672638| male   | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36634| Medar Oni                      | kannada |1672634| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1
 dharwad  | Hubli-Dharwad urban | HDMC          |36634| Medar Oni                      | kannada |1672645| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|0|1|1|0|1|1|0|0|0|0|0|0|1|0|1|0|0|1|1|1|1|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36634| Medar Oni                      | kannada |1645232| male   | kannada       | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36634| Medar Oni                      | kannada |1672640| male   | kannada       | Pretest         | Anganwadi      |1|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36634| Medar Oni                      | kannada |1672639| male   | kannada       | Pretest         | Anganwadi      |1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36634| Medar Oni                      | kannada |1672635| male   | urdu          | Pretest         | Anganwadi      |0|0|1|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36634| Medar Oni                      | kannada |1672644| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36634| Medar Oni                      | kannada |1672643| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36647| Nijamuddin colony              | kannada |1677516| male   | urdu          | Pretest         | Anganwadi      |1|0|0|1|0|0|1|1|1|1|1|1|1|0|1|0|1|0|1|1|1|0|1|1|0|0|0|0|1|1|0|0|0|1|1|0|0|1|1|1|1|1|1|1|1|1|1|1|1|0|1|0|0|0|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36647| Nijamuddin colony              | kannada |1677512| male   | urdu          | Pretest         | Anganwadi      |1|1|1|1|1|1|1|0|1|0|1|1|1|0|1|0|0|0|1|1|1|0|0|1|1|1|0|0|1|1|0|1|1|0|0|1|0|1|0|0|1|1|1|1|1|1|0|0|0|0|1|0|0|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36647| Nijamuddin colony              | kannada |1677511| male   | urdu          | Pretest         | Anganwadi      |1|1|1|1|0|1|1|1|1|0|1|1|0|0|1|0|0|0|0|1|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|1|0|1|0|0|0|1|1|1|1|1|0|0|0|1|1|1|0|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36647| Nijamuddin colony              | kannada |1646648| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|1|1|0|1|0|1|1|1|1|1|0|0|0|0|1|0|0|1|0|1|1|0|0|0|1|0|0|0|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36647| Nijamuddin colony              | kannada |1677507| male   | kannada       | Pretest         | Anganwadi      |1|0|1|1|0|1|1|0|0|0|1|1|0|1|0|0|0|1|1|1|0|0|1|1|1|1|1|1|1|1|0|1|1|1|0|0|1|1|0|0|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36647| Nijamuddin colony              | kannada |1677513| male   | urdu          | Pretest         | Anganwadi      |1|1|1|1|1|1|1|0|1|0|1|1|1|0|1|0|0|0|1|1|1|0|0|1|1|1|0|0|1|1|0|1|1|0|0|1|0|1|0|0|1|1|1|1|1|1|0|0|0|0|1|0|0|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36647| Nijamuddin colony              | kannada |1677514| female | urdu          | Pretest         | Anganwadi      |1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|0|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|0|1|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36647| Nijamuddin colony              | kannada |1646655| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|1|1|1|1|0|1|1|0|1|0|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 dharwad  | Hubli-Dharwad urban | HDMC          |36647| Nijamuddin colony              | kannada |1677510| female | kannada       | Pretest         | Anganwadi      |1|1|1|1|1|1|1|0|1|1|1|1|0|1|0|0|1|0|1|1|0|0|1|1|1|1|0|0|1|0|1|0|0|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36647| Nijamuddin colony              | kannada |1677515| female | urdu          | Pretest         | Anganwadi      |0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|0|0|1|1|0|0|0|0|1|1|0|0|0|1|1|0|1|1|1|0|1|1|1|1|1|0|1|1|1|1|0|1|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36641| Pendar galli                   | kannada |1672628| male   | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|1|1|1|0|1|1|0|0|0|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36641| Pendar galli                   | kannada |1672625| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|1|0|0|0|0|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36641| Pendar galli                   | kannada |1672633| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|1|1|1|1|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36641| Pendar galli                   | kannada |1672627| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36641| Pendar galli                   | kannada |1645595| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|0|0|1|1|1|1|0|0|0|1|0|1|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|1|1|1|1|0|1|1|0|0|1|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36641| Pendar galli                   | kannada |1672632| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|0|0|1|1|1|1|0|0|0|1|1|1|0|0|1|1|1|1|1|1|0|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|1|0|1|0|1|1|1|1|1
 dharwad  | Hubli-Dharwad urban | HDMC          |36641| Pendar galli                   | kannada |1672624| male   | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|1|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36641| Pendar galli                   | kannada |1672626| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|1|0|1|0|0|0|0|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36641| Pendar galli                   | kannada |1672631| male   | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|1|1|1|1|0|1|0|0|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36641| Pendar galli                   | kannada |1645614| male   | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|1|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36641| Pendar galli                   | kannada |1672623| male   | urdu          | Pretest         | Anganwadi      |0|1|1|0|1|0|1|1|0|1|1|1|0|1|0|0|0|1|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36641| Pendar galli                   | kannada |1645594| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|1|1|0|1|0|0|0|0|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36641| Pendar galli                   | kannada |1672622| male   | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36641| Pendar galli                   | kannada |1645611| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36641| Pendar galli                   | kannada |1645610| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|1|0|1|1|1|1|0|0|0|1|0|0|0|0|0|1|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|1|0|1|1|0|1|0|0|0|0|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36641| Pendar galli                   | kannada |1645596| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|0|0|1|1|1|0|0|0|0|1|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|1|1|1|1|1|1|1|0|0|0|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36641| Pendar galli                   | kannada |1645593| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|1|1|1|1|1|0|0|0|0|0|0|1|0|0|1|0|0|0|1|0|0|0|1|1|1|1|0|1|1|0|1|1|1|1
 dharwad  | Hubli-Dharwad urban | HDMC          |36641| Pendar galli                   | kannada |1645590| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|0|0|0|0|0|1|0|0|0|1|1|1|0|0|0|1|0|1|1|0|0|0|0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|1|1|0|1|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36641| Pendar galli                   | kannada |1672629| male   | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|1|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|1|1|1|1|0|1|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36641| Pendar galli                   | kannada |1672630| male   | urdu          | Pretest         | Anganwadi      |1|0|1|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|0|0|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36636| Rasul Pur -1                   | kannada |1645482| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|1|1|1|1|1|0|0|0|1|0|0|0|0|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 dharwad  | Hubli-Dharwad urban | HDMC          |36636| Rasul Pur -1                   | kannada |1672866| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|1|1|1|1|1|0|0|0|1|1|0|0|0|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 dharwad  | Hubli-Dharwad urban | HDMC          |36636| Rasul Pur -1                   | kannada |1645483| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|1|1|1|1|1|0|1|1|1|0|0|0|0|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 dharwad  | Hubli-Dharwad urban | HDMC          |36636| Rasul Pur -1                   | kannada |1672859| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36636| Rasul Pur -1                   | kannada |1672867| female | kannada       | Pretest         | Anganwadi      |1|0|1|1|1|1|1|1|1|0|0|0|1|1|0|0|0|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 dharwad  | Hubli-Dharwad urban | HDMC          |36636| Rasul Pur -1                   | kannada |1672868| male   | urdu          | Pretest         | Anganwadi      |1|0|0|0|0|1|1|1|1|0|0|0|1|0|0|0|0|1|0|1|1|0|1|1|1|1|1|0|1|1|0|0|0|1|1|1|1|0|0|0|1|1|1|0|1|1|1|1|1|1|1|1|0|1|1|1
 dharwad  | Hubli-Dharwad urban | HDMC          |36636| Rasul Pur -1                   | kannada |1645481| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 dharwad  | Hubli-Dharwad urban | HDMC          |36636| Rasul Pur -1                   | kannada |1672860| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36636| Rasul Pur -1                   | kannada |1672864| male   | urdu          | Pretest         | Anganwadi      |1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|0|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 dharwad  | Hubli-Dharwad urban | HDMC          |36636| Rasul Pur -1                   | kannada |1672863| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|1|1|1|1|1|0|0|0|1|0|1|0|0|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 dharwad  | Hubli-Dharwad urban | HDMC          |36636| Rasul Pur -1                   | kannada |1672871| male   | urdu          | Pretest         | Anganwadi      |1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36636| Rasul Pur -1                   | kannada |1672865| male   | urdu          | Pretest         | Anganwadi      |1|0|1|1|1|1|1|1|1|0|0|0|1|0|0|0|0|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 dharwad  | Hubli-Dharwad urban | HDMC          |36636| Rasul Pur -1                   | kannada |1672861| female | urdu          | Pretest         | Anganwadi      |1|0|1|1|1|1|1|1|1|0|1|1|1|0|0|0|0|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36636| Rasul Pur -1                   | kannada |1672862| male   | urdu          | Pretest         | Anganwadi      |1|0|1|1|1|1|1|0|0|0|0|0|1|0|0|0|0|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 dharwad  | Hubli-Dharwad urban | HDMC          |36636| Rasul Pur -1                   | kannada |1672870| male   | urdu          | Pretest         | Anganwadi      |1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|1|1|0|0|0|1|0|0|0|0|1|1|1|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0
 dharwad  | Hubli-Dharwad urban | HDMC          |36636| Rasul Pur -1                   | kannada |1672869| male   | urdu          | Pretest         | Anganwadi      |1|0|0|1|0|1|1|1|1|0|0|0|0|0|0|0|0|1|0|1|1|0|1|1|1|0|0|0|1|0|0|0|0|1|1|1|1|0|0|0|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
